Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I9,Ingredients,23,19,4.782608696,4.789473684,P4L3I2, combination acne prone skin,11,10,4.7,4.727272727,P4L4I107, isn't full of unnecessary ingredients,P4R666,5,No,Yes,No,2,1,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I3, calm any redness,31,31,4.838709677,4.838709677,P4L4I108, winter months,P4R666,5,No,Yes,No,2,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I13, have eczema,17,16,4.8125,4.823529412,P4L4I109, heavyweight on my skin,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I20, husband,18,17,4.882352941,4.888888889,P4L4I110, but it's not,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I111, fungal acne,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I17, No bumps or acne,14,14,4.714285714,4.714285714,P4L4I112, rosacea,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I1, very dry T-Zone quickly,26,26,4.846153846,4.846153846,P4L4I113, smell is very light,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I27, absorbs very well,6,6,5,5,P4L4I114, apply it after B5 serum,P4R669,5,No,Yes,No,10,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I115, super dry sensitive,P4R669,5,No,Yes,No,10,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I4, dark acne scars,12,11,3.090909091,3.083333333,P4L4I116, stinging but,P4R669,5,No,Yes,No,10,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I13, have eczema,17,16,4.8125,4.823529412,P4L4I117, absorbs into the skin not leaving me greasy,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I21, thicker,19,19,4.947368421,4.947368421,P4L4I118, Normal to oily skin,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I3, calm any redness,37,36,4.916666667,4.918918919,P4L4I119, got rid of the redness,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I31, feels super smooth,6,6,4.833333333,4.833333333,P4L4I120, peeling immediately,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I1, very dry T-Zone quickly,27,27,5,5,P4L4I121, It also works amazing,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I4,Price,81,78,4.925925926,4.923076923,P4L3I27, absorbs very well,35,33,4.878787879,4.885714286,P4L4I122, This is cheap,P4R670,5,Yes,Yes,No,10,0,13-17,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I8, fungal acne,19,19,4.684210526,4.684210526,P4L4I123, thick enough to rub into skin ,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I29, feels thick,20,19,4.894736842,4.9,P4L4I124, doesn’t leave any greasiness,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I32, absorbs it immediately,14,13,4.769230769,4.785714286,P4L4I125, my forehead was still flaking and dry ,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I9, redness gone,38,33,4.666666667,4.710526316,P4L4I126, significant change,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I5, Very gentle,35,34,4.882352941,4.885714286,P4L4I127, I’m not a fan of the smell,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I1, very dry T-Zone quickly,26,24,4.916666667,4.923076923,P4L4I128, I love it and as long as it keeps working for my skin,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I7, Age is [35],11,11,4.181818182,4.181818182,P4L4I129, went into the Sephora seeking some help,P4R671,4,No,Yes,No,9,0,,Aging
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I130, ike the smell,P4R671,4,No,Yes,No,9,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I4, dark acne scars,22,20,4.7,4.727272727,P4L4I131, thicker side,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I12, recommend trying this product,19,18,4.722222222,4.526315789,P4L4I132, so soft,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I12, recommend trying this product,19,18,4.722222222,4.526315789,P4L4I133, smooth,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I33, skill looks more hydrated,3,3,3.666666667,3.666666667,P4L4I39,,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I6, price is worth it,17,17,4.294117647,4.294117647,P4L4I12, combination skin,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I34, because I started watching a lot of skincare,7,7,4,4,P4L4I39,,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I8, fungal acne,19,18,4.277777778,4.315789474,P4L4I134, sample packets of the FAB,P4R673,1,No,No,No,26,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I35, dry skin,6,6,4.833333333,4.833333333,P4L4I135, SO hydrating,P4R674,5,Yes,Yes,No,0,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I36, made my skin worse,17,16,4.8125,4.764705882,P4L4I136, doesn't just sit on top,P4R674,5,Yes,Yes,No,0,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I29, feels thick,20,19,4.894736842,4.9,P4L4I137, no leftover residue,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I28, very moisturizing,39,37,4.783783784,4.794871795,P4L4I138, my skin not broken out,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I139, hormonal acne,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I10, broken out of my forehead and this product made me break out,20,18,5,5,P4L4I140, bumps on my arms,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I12, recommend trying this product,20,20,4.95,4.95,P4L4I141, mother,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I5,Allergy,45,44,4.844444444,4.863636364,P4L3I1, very dry T-Zone quickly,28,27,4.925925926,4.892857143,P4L4I142, his hasn’t instigated,P4R685,5,No,Yes,No,2,0,,Sensitivity
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I7, Age is [35],16,15,4.8,4.75,P4L4I143, don't wake up with a greasy face,P4R687,4,Yes,Yes,No,1,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I7, Age is [35],16,15,4.8,4.75,P4L4I144, don't get super oily,P4R687,4,Yes,Yes,No,1,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I145, for my skin to absorb it,P4R687,4,Yes,Yes,No,1,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I39,,P4R687,4,Yes,Yes,No,1,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I1, very dry T-Zone quickly,16,16,4.875,4.875,P4L4I146, absorbs quickly,P4R693,5,Yes,Yes,No,16,1,,Blackheads
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I37, soaks into my skin quickly,4,4,5,5,P4L4I147, combination,P4R693,5,Yes,Yes,No,16,1,,Blackheads
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I38, first ingredient is colloidal oatmeal,20,20,4.85,4.85,P4L4I148, spot treatment for dry patches,P4R693,5,Yes,Yes,No,16,1,,Blackheads
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I4,Price,81,78,4.925925926,4.923076923,P4L3I27, absorbs very well,35,33,4.878787879,4.885714286,P4L4I149, switched to this to save money,P4R693,5,Yes,Yes,No,16,1,,Blackheads
Negative,P4L1I3,Emotional,26,24,3,2.958333333,P4L2I15,Competitor,,,,,P4L3I1, very dry T-Zone quickly,22,16,4.3125,4.5,P4L4I150, Drunk Elephant Lala Retro,P4R693,5,Yes,Yes,No,16,1,,Blackheads
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I20, husband,18,17,4.882352941,4.888888889,P4L4I151, deeply combats,P4R694,5,Yes,Yes,No,5,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I36, made my skin worse,17,16,4.8125,4.764705882,P4L4I152, feel quite like this,P4R694,5,Yes,Yes,No,5,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I7, Age is [35],16,15,4.8,4.75,P4L4I153, doesn’t make my skin feel oily at all,P4R697,5,No,Yes,No,8,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I39, reduced redness,21,21,4.857142857,4.857142857,P4L4I154, my dry skin,P4R697,5,No,Yes,No,8,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I18, laneige water cream for a year,14,13,4.692307692,4.714285714,P4L4I155, less irritable,P4R697,5,No,Yes,No,8,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I40, PLEASE bring back the tube,14,14,4.571428571,4.571428571,P4L4I156, sensitive,P4R697,5,No,Yes,No,8,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I8, fungal acne,19,19,4.684210526,4.684210526,P4L4I157, very think cream,P4R699,4,Yes,Yes,No,5,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I1, very dry T-Zone quickly,16,16,4.875,4.875,P4L4I158, completely get absorbed,P4R699,4,Yes,Yes,No,5,1,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I27, absorbs very well,14,14,4.714285714,4.714285714,P4L4I159, subtle clean scent,P4R699,4,Yes,Yes,No,5,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I12, recommend trying this product,19,18,4.722222222,4.526315789,P4L4I160, skin is soft and smooth,P4R701,5,No,Yes,No,1,1,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I41, moisturizing cream,11,11,5,5,P4L4I161, my hands were cracked and dry,P4R701,5,No,Yes,No,1,1,,Aging
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I12,Packaging,20,17,4.3,4.294117647,P4L3I1, very dry T-Zone quickly,15,13,4.230769231,4.2,P4L4I162, size of the jar wish it were a little larger.,P4R701,5,No,Yes,No,1,1,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I25, this one is PERFECTION,14,13,5,5,P4L4I163, drinks it in without being greasy,P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I16, Thank you First Aid Beauty!!,35,32,4.9375,4.942857143,P4L4I164, not be greasy,P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I27, absorbs very well,12,11,4.909090909,4.916666667,P4L4I165, best face/body cream,P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I8, fungal acne,19,18,4.277777778,4.315789474,P4L4I166, I got a sample of this to start,P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I5, Very gentle,15,15,4.933333333,4.933333333,P4L4I167, use it on my face(dry),P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I5,Allergy,45,44,4.844444444,4.863636364,P4L3I1, very dry T-Zone quickly,28,27,4.925925926,4.892857143,P4L4I168, not end up with breakouts on my face,P4R705,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I25, this one is PERFECTION,14,13,5,5,P4L4I163, drinks it in without being greasy,P4R706,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I16, Thank you First Aid Beauty!!,35,32,4.9375,4.942857143,P4L4I164, not be greasy,P4R706,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I15, sensitive dry/combo skin,35,35,4.657142857,4.657142857,P4L4I169, amazing how it can moisturize all of me,P4R706,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I27, absorbs very well,12,11,4.909090909,4.916666667,P4L4I165, best face/body cream,P4R706,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I8, fungal acne,19,18,4.277777778,4.315789474,P4L4I166, I got a sample of this to start,P4R706,5,No,Yes,Yes,8,2,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I29, feels thick,20,19,4.894736842,4.9,P4L4I170, rich but not so that it would clog my pores,P4R707,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I1, very dry T-Zone quickly,43,41,4.926829268,4.930232558,P4L4I171, dry,P4R707,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I42, Soothing cream that sinks into skin,5,4,5,5,P4L4I172, red,P4R707,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I173, sensitive skin,P4R707,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I9,Ingredients,23,19,4.782608696,4.789473684,P4L3I2, combination acne prone skin,11,10,4.7,4.727272727,P4L4I174, love that it has clean ingredients,P4R707,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I29, feels thick,20,19,4.894736842,4.9,P4L4I175, osh that it would clog my pores,P4R708,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I1, very dry T-Zone quickly,43,41,4.926829268,4.930232558,P4L4I176, ery dry,P4R708,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I42, Soothing cream that sinks into skin,5,4,5,5,P4L4I172, red,P4R708,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I177, and sensitive skin,P4R708,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I9,Ingredients,23,19,4.782608696,4.789473684,P4L3I2, combination acne prone skin,11,10,4.7,4.727272727,P4L4I174, love that it has clean ingredients,P4R708,5,Yes,Yes,No,7,2,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I3, calm any redness,16,16,4.8125,4.8125,P4L4I178, skin looks so plump,P4R709,5,No,Yes,No,3,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I8, fungal acne,19,19,4.684210526,4.684210526,P4L4I179, Its a really good thick cream,P4R715,5,No,Yes,No,4,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I11, never caused an acne flare,4,4,5,5,P4L4I180, and will be repurchasing,P4R715,5,No,Yes,No,4,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I5,Allergy,45,44,4.844444444,4.863636364,P4L3I11, never caused an acne flare,15,15,4.733333333,4.733333333,P4L4I181, didn’t break me out personally,P4R715,5,No,Yes,No,4,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I24, combination skin,5,5,4.6,4.6,P4L4I182, found it soothing,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I5, Very gentle,22,22,4.818181818,4.818181818,P4L4I183, fair skin,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I9, redness gone,38,33,4.666666667,4.710526316,P4L4I184, plumping my fine lines,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I173, sensitive skin,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I2, combination acne prone skin,8,8,4.625,4.625,P4L4I185, limited edition size Spring sale,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I1, very dry T-Zone quickly,12,11,3.909090909,3.916666667,P4L4I186, great reviews,P4R716,4,Yes,Yes,No,12,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I1,Texture,313,300,4.782747604,4.793333333,P4L3I5, Very gentle,16,16,4.9375,4.9375,P4L4I187, doesn’t feel oily or greasy,P4R719,5,No,Yes,No,2,1,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I2, combination acne prone skin,25,25,4.88,4.88,P4L4I188, acne prone,P4R719,5,No,Yes,No,2,1,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I1, very dry T-Zone quickly,26,24,4.916666667,4.923076923,P4L4I189, Definitely worth purchasing.,P4R719,5,No,Yes,No,2,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I2, combination acne prone skin,13,13,4.692307692,4.692307692,P4L4I190, combination with my acne products,P4R719,5,No,Yes,No,2,1,,Acne
